ID_22	ID_22	-0.276102768999262	0.202683	54	-11.4234	4.28086	-1.46059	-0.758054	-4.94878	-0.36307	-1.62069	-0.675072	-1.30831	-0.375803	20
ID_23	ID_23	-0.569324372606611	-1.43195	67	-14.4	3.89319	0.178617	2.32348	-5.24471	2.21359	0.534527	1.49814	-3.30818	0.465283	19
ID_24	ID_24	-0.354514885748089	-6.10551	68	-15.4555	1.30822	-4.19687	6.17473	9.59454	1.73342	1.99679	-6.38308	-22.5253	6.01145	20
ID_25	ID_25	-0.693617717151359	-2.20132	61	-15.8751	5.87113	-3.45134	1.00199	-9.41395	-0.626975	-0.580938	-0.275419	5.65901	0.863682	10
ID_26	ID_26	-0.236410859685941	-3.06445	66	-12.7407	2.89813	-4.65633	3.71409	0.994855	-2.38341	2.19917	-0.946251	-7.96858	5.34909	10
ID_27	ID_27	2.22273422956913	4.91992	43	-12.4647	2.52778	0.511485	1.73971	-4.7047	1.41371	-3.41681	-0.488336	4.99968	-1.19268	13
ID_28	ID_28	-0.344776743016083	-4.04231	48	-10.8864	4.58077	-3.12167	3.44157	2.01581	0.739597	-2.57728	-1.60311	3.59516	1.48678	13
ID_29	ID_29	-1.45982577176168	-3.47439	43	-13.7979	3.64874	-1.84387	5.58501	2.46121	1.16245	3.67003	-1.34122	2.19971	4.49693	10
ID_30	ID_30	0.702189782420923	4.98592	44	-14.5202	3.00779	-0.899706	-0.784464	-5.3184	1.46094	1.65277	-0.607756	4.01853	-2.20969	15
ID_31	ID_31	-1.11861054497185	3.53594	67	-10.5076	5.08076	-0.242945	3.92183	8.66076	-0.489895	-0.902036	0.440922	1.62088	-4.32082	20
ID_32	ID_32	0.755063038946332	-2.59737	40	-11.7474	5.33555	1.84057	-0.869977	-4.61406	-3.20815	3.71754	0.92019	-2.00186	-1.64071	10
ID_33	ID_33	-0.267632063499187	1.17119	57	-13.9126	3.63082	-1.14129	3.80031	9.62722	-2.74443	-0.988633	0.991361	-0.462567	-1.89367	20
ID_34	ID_34	-0.880733700492178	3.26272	57	-10.0335	6.43809	0.318954	-0.442036	-2.04912	2.89517	-0.603724	0.0604598	-0.54546	0.711105	10
ID_35	ID_35	2.23845045124508	-2.37039	58	-12.8478	3.56426	-0.692058	2.79984	-1.04873	1.48962	-0.00583683	-2.79626	2.95167	1.35899	10
ID_36	ID_36	-0.24160735233686	-2.37809	67	-11.6289	4.73431	-4.14965	3.13282	-1.11636	-1.96562	-1.45292	0.268896	2.83472	5.49897	10
ID_37	ID_37	-0.592074870919782	-3.18095	65	-15.4788	5.79259	-2.59281	-1.10108	-8.36298	-3.93831	-1.2169	-2.66598	5.04767	-0.124783	13
ID_38	ID_38	1.77254052478707	-4.33835	51	-12.3698	1.88395	-1.82235	3.34636	10.0208	0.309579	0.907443	0.799676	1.43328	1.47207	10
ID_39	ID_39	2.35887811223244	-4.22446	64	-14.9745	3.96899	-2.11274	4.72012	9.22143	-0.387436	-0.503185	1.47737	2.49078	2.93779	15
ID_40	ID_40	0.183512219206828	-5.23403	56	-12.7984	4.27145	-1.11528	-1.9361	-4.45553	-1.43688	1.70261	4.34165	-3.66381	1.77793	20
ID_41	ID_41	0.754661683822887	-4.97677	62	-10.3389	6.81926	0.0472294	0.502892	-4.31089	-1.2687	1.56683	-2.23962	-10.3641	-0.336672	10
ID_42	ID_42	1.04689046159856	4.83165	50	-12.3408	6.35881	-1.60902	0.247742	-6.38434	2.61474	1.06501	-2.05157	-0.323734	-3.30173	7
ID_43	ID_43	-1.15638017448341	1.49384	51	-11.8669	4.13953	-0.957846	-0.328512	-8.92842	0.00732418	-1.85556	-1.38243	-2.25812	0.974318	20
ID_44	ID_44	-0.501326365113487	2.35059	61	-13.3067	3.85534	-3.33226	6.69	15.3366	0.30731	-0.250236	-1.35554	3.66805	-3.3982	19
ID_45	ID_45	1.34182310546901	2.31083	54	-13.9823	3.72862	-2.48986	4.28415	6.59661	-0.388086	0.12199	-0.0661916	-0.780509	-0.922872	10
ID_46	ID_46	-0.216913450268061	-1.86821	59	-10.7343	4.3763	-2.10979	-1.10326	-6.82591	-1.29117	1.26429	0.525569	0.302622	1.02358	20
ID_47	ID_47	0.194454427309169	-0.712487	66	-12.4024	3.99994	0.374073	3.42603	-0.646791	0.680764	-1.94517	-1.36394	4.43246	1.13561	10
ID_48	ID_48	-1.33441285766205	-4.82134	50	-11.2225	6.33718	-3.74467	-2.87323	-6.63285	-2.53783	3.56063	-0.560657	1.06927	-0.786021	10
ID_49	ID_49	-0.228362633263176	-1.95903	50	-11.33	3.28429	-2.63225	2.62156	-9.28135	-1.54987	3.00602	-0.961187	-1.89561	0.928611	13
ID_50	ID_50	-1.62474047958983	-0.132312	58	-12.0463	3.22857	-1.22259	-2.8483	-6.42647	1.07571	2.99509	-0.146535	-1.24214	-1.6389	10
ID_51	ID_51	-0.248155778035172	-3.994	58	-12.0165	1.77422	2.92432	-0.212736	-3.46543	-0.713844	-0.0349179	0.284148	2.99359	-0.0834264	10
ID_52	ID_52	-1.16202027016551	-3.60179	58	-10.6835	4.44839	-5.30686	-2.11551	-8.82789	-2.02945	-0.920426	-1.19321	0.753176	1.35147	20
ID_53	ID_53	0.375254348444196	-2.33286	46	-13.2272	3.24461	-2.20045	3.6406	17.0417	2.15496	2.25115	-0.322732	7.9143	-3.23041	20
ID_54	ID_54	-0.21889910193142	-0.848032	43	-13.3588	6.05327	-0.611751	-1.60297	-8.56474	-1.6199	0.72166	1.04905	1.43385	-2.71657	20
ID_55	ID_55	0.284442470776305	-4.13737	66	-13.8343	2.26994	-1.33571	4.96275	0.223208	1.44017	1.21799	-2.40102	-11.6914	6.88277	10
ID_56	ID_56	-0.479610940539728	-4.30012	61	-11.8039	4.66863	-3.17337	0.982447	-3.50686	1.26857	1.37573	-2.492	-0.274468	-3.97032	13
ID_57	ID_57	1.63834004587939	-2.91841	50	-14.4898	6.11921	-0.947918	0.636944	-5.7301	0.293215	1.65859	-2.6814	-2.3233	-0.669649	13
ID_58	ID_58	0.770906004345476	-4.69745	49	-14.3806	4.41593	-2.17047	3.06028	10.4665	-3.3238	-4.02891	0.24146	4.17323	4.64001	13
ID_59	ID_59	1.01446519241498	-1.53272	65	-11.6227	3.9134	-0.733737	0.0307185	-0.943085	0.397986	-1.00767	-1.73385	-1.73558	2.04019	19
ID_60	ID_60	-0.336453905193066	-2.8902	57	-10.9383	3.37047	-1.59635	-1.60833	-4.57947	-1.93662	2.94676	0.27487	-3.10215	-3.01337	10
ID_61	ID_61	2.55820374090753	-2.84866	54	-13.2368	5.83551	-2.18985	1.25019	6.20583	0.827393	1.85904	1.34965	1.01453	-2.26825	19
ID_62	ID_62	-0.21163246180168	-0.580801	40	-13.2369	4.92995	-0.21346	-1.01989	-5.15397	-0.375023	1.14943	-4.00597	3.07116	-1.29192	20
ID_63	ID_63	-0.640807832487547	0.46224	53	-12.5102	3.29616	-2.15432	2.20544	-0.0437061	2.3841	0.0781268	3.78428	-5.17683	-1.71194	20
ID_64	ID_64	0.284210107283784	-1.27579	58	-13.3105	1.79297	2.52537	2.22403	6.99842	0.592108	-0.767567	1.05081	3.61899	-3.71779	20
ID_65	ID_65	-0.752067697497267	2.01017	53	-13.0591	3.6598	-2.25733	1.02799	-6.38638	-3.37293	0.995553	-0.863961	-0.944177	0.778897	10
ID_66	ID_66	0.114986112867065	1.73947	61	-13.7406	5.74683	-3.32767	0.736637	-2.36111	-1.6248	-1.00426	-2.78462	3.62286	0.658688	20
ID_67	ID_67	-0.264062115295912	-4.3654	67	-10.6476	1.32016	-3.39294	-4.5838	-5.8511	-1.6109	0.110468	-1.82329	-0.819014	-2.37193	20
ID_68	ID_68	-1.61257308216329	-1.06561	67	-11.6393	3.86338	-1.39003	0.593574	-0.461231	-2.77772	-1.25393	0.811066	0.976845	-0.378042	7
ID_69	ID_69	1.26288288987355	-2.59832	53	-12.7307	5.68639	-0.816699	3.49063	8.15116	1.22653	-0.911294	1.16368	1.31594	0.150201	10
ID_70	ID_70	-0.598137445679187	-1.27971	62	-9.51525	5.66596	-2.8382	2.70469	7.87784	-1.93813	0.998465	0.555165	1.73989	-4.23384	20
ID_71	ID_71	-0.0251501970768264	4.28832	57	-9.11568	3.40871	0.262802	0.843029	-4.59525	-2.06109	0.887951	-0.574327	-1.83778	-1.87034	20
ID_72	ID_72	1.0091842039486	-2.72181	62	-11.3352	1.19079	-5.77635	4.69036	3.19478	0.374197	-0.117142	-0.311369	5.05685	-0.19667	7
ID_73	ID_73	1.68810808118656	-5.56687	56	-10.7606	4.09259	-2.54091	0.119875	5.93588	-1.38087	-1.29361	-1.44303	1.6429	-2.37311	20
ID_74	ID_74	-0.59199037510432	-2.2029	63	-12.4947	4.41675	-0.541874	1.21028	-1.86322	-1.8473	1.76777	0.0618806	-4.40427	-0.201074	13
ID_75	ID_75	-1.34013744915961	-2.41721	69	-11.0923	1.75017	2.78613	1.21945	-6.09721	0.463809	-1.40985	2.12724	1.3887	-2.7539	20
ID_76	ID_76	-0.729211579414769	6.17952	55	-12.7039	3.23109	-4.12253	3.45554	0.0544563	-0.56944	-1.87435	1.41562	0.0267359	2.21958	19
ID_77	ID_77	1.78656683015377	-4.03025	44	-12.5456	3.3546	-1.51569	2.61295	1.59611	-0.54606	-0.718387	-5.11473	0.397739	1.71419	7
ID_78	ID_78	1.302553675233	-3.97658	54	-11.702	6.19675	-2.60547	1.57738	3.11727	-3.86717	1.51833	-0.795272	-2.44571	1.80583	13
ID_79	ID_79	0.102522980086405	-2.94528	52	-15.3681	4.16747	-3.46666	2.68082	8.19534	-3.46961	-1.56109	-1.73691	1.39917	-1.87099	20
ID_80	ID_80	-0.375216360536304	-3.5798	57	-12.704	4.03474	-0.866472	1.07146	-6.74181	2.71793	2.10496	-1.10617	-1.15705	-1.72604	7
ID_81	ID_81	-0.432948126450783	3.51453	45	-14.1449	2.65422	-1.92436	2.48415	-11.7001	-1.90996	0.676943	-1.57184	6.50786	6.83187	20
ID_82	ID_82	-1.4235981908823	-0.464524	60	-9.69712	5.08022	-1.47047	3.83809	3.17764	-0.870443	1.71572	-0.426417	-1.0537	4.8156	10
ID_83	ID_83	1.64839504791938	-3.42347	67	-15.5965	4.155	-2.73903	3.65282	7.11213	-0.979568	1.1898	-0.781944	1.42327	-0.760319	10
ID_84	ID_84	-0.617064508342698	-4.18293	54	-9.28829	0.611306	1.1856	2.30234	-5.56857	4.1739	1.19913	0.299381	1.3875	-4.71231	20
ID_85	ID_85	1.69459313502328	-1.94439	41	-13.2395	4.68175	-0.773724	0.762984	3.63054	0.469025	0.330047	2.53487	-1.20546	-0.634997	10
ID_86	ID_86	1.03970831728428	-0.337146	69	-10.4595	4.4695	-1.68581	6.23464	0.794793	3.82476	-0.169702	1.87204	-1.83522	3.02754	7
ID_87	ID_87	0.0128517959272527	1.30541	58	-13.8306	2.00684	-1.95161	0.8557	-1.30566	0.183081	-0.639624	1.06883	-9.23563	1.12494	10
ID_88	ID_88	0.23013278538804	-4.08646	61	-10.6599	3.45074	-1.20546	2.73073	2.67381	-0.1288	1.47024	-1.38969	1.89922	1.73214	20
ID_89	ID_89	-0.410197628137613	-0.35467	47	-11.9041	1.34434	1.85823	4.42088	1.76	-2.48974	-2.19153	1.56167	5.56569	0.289866	10
ID_90	ID_90	-0.852892329297417	-5.20723	60	-14.7305	1.87548	-3.10256	5.64357	9.25273	-2.40709	-1.96515	-0.919283	3.76302	-0.00596222	20
ID_91	ID_91	0.627664473183352	-0.0337053	50	-10.9915	1.91106	-1.52789	4.88537	0.477713	-0.0548974	-0.736583	-0.573808	-1.22772	2.906	20
ID_92	ID_92	-0.596827760539525	4.56876	64	-11.1888	4.78121	-1.03493	-0.88309	-0.520684	-1.58198	2.18371	0.989809	-8.07001	1.35952	7
ID_93	ID_93	0.573397035702819	-4.83154	46	-11.5363	4.05134	-1.63168	4.1376	-2.39879	-0.951888	0.332426	-4.0465	2.41265	-1.3813	10
ID_94	ID_94	0.216719074683433	-3.88234	58	-13.0146	3.77584	1.10029	-7.63805	-2.72995	-1.47713	0.0421054	-0.435503	3.13476	-2.81364	15
ID_95	ID_95	0.211121226909068	-6.18054	47	-11.5724	3.55325	-3.07783	3.03696	-7.29352	0.506971	1.13394	-0.0858711	-2.66248	-3.10082	20
ID_96	ID_96	-0.182756016867507	-1.31672	69	-13.781	2.97538	-2.70687	5.15007	13.1371	1.27868	-1.5205	-0.180586	0.120951	1.41362	7
ID_97	ID_97	-0.895562716105777	3.49717	66	-16.5704	4.80669	-0.580114	6.14975	14.3151	1.08441	-1.07925	2.18428	1.58641	-0.872316	10
ID_98	ID_98	-0.0417325008612638	-4.5447	43	-11.4849	3.51192	0.362335	1.8131	-2.21334	-3.8876	2.22203	0.68073	1.34445	1.67515	10
ID_99	ID_99	2.80890282538358	1.40878	49	-9.10049	4.12317	-2.68395	2.12185	-2.69828	2.33281	-0.362756	-1.08486	-2.62826	2.36814	13
ID_100	ID_100	0.259537329168851	-3.75818	60	-13.7169	4.72924	0.696672	-1.28162	-7.51913	-1.7296	2.9385	-2.63084	3.70982	2.45209	20
ID_101	ID_101	-0.216216359790499	1.51113	49	-11.6284	5.84781	-1.10027	2.10466	-6.70373	-2.12009	-1.55533	-5.62078	6.88329	5.73358	20
ID_102	ID_102	-1.42402066995961	-3.23187	68	-12.1182	2.86926	0.405321	0.0536371	-2.81541	-0.490841	2.77044	-2.80725	-0.815034	4.6585	7
ID_103	ID_103	-0.243402888415429	3.81645	58	-12.0755	2.45074	-0.1814	2.09063	1.12865	-0.946887	1.83857	-0.916254	3.92898	4.35359	10
ID_104	ID_104	0.866027168601934	-1.25899	66	-7.39692	0.669261	-2.66984	-5.82847	-3.51012	0.615348	-10.0058	-1.06358	0.435075	2.56066	10
ID_105	ID_105	0.24783465872735	-4.00874	66	-11.6567	1.35306	-0.220592	2.4445	4.74981	0.312433	0.485768	-2.62267	-0.27184	-0.980848	7
ID_106	ID_106	0.673376709348348	-2.42021	66	-13.468	1.21494	-0.205761	1.42344	-9.31565	-1.75994	4.02613	-1.80504	7.33547	2.19054	10
ID_107	ID_107	-1.50824187402146	-3.88956	55	-12.0829	6.00803	-0.668585	1.18154	-5.71575	0.253759	-0.833698	0.542178	-2.81228	2.1773	13
ID_108	ID_108	-0.507283320103565	-1.0173	67	-10.9642	4.27422	-2.91717	6.61521	12.5728	-0.619701	1.00554	2.16764	-0.742994	0.193385	10
ID_109	ID_109	0.00792991467658487	-4.13557	67	-11.1375	2.61248	-4.41849	7.28477	9.57358	-0.379464	1.67668	1.47084	5.0074	-4.0701	10
ID_110	ID_110	0.657259132548952	-1.59219	45	-12.8955	7.259	-0.945635	0.89414	-2.87783	1.90658	-1.70033	0.127412	1.41849	-0.225304	13
ID_111	ID_111	0.72882708824535	-4.25136	44	-10.2835	6.23691	-0.604937	1.4086	-4.05833	0.317933	0.946634	-2.22508	4.1576	6.37254	13
ID_112	ID_112	1.28394347187748	-1.91044	60	-9.59223	4.93197	0.604669	2.83063	-4.98321	-2.03336	1.07113	2.83691	1.12308	-2.58278	20
ID_113	ID_113	-0.915207993200715	-1.98465	61	-11.122	4.21412	-3.52069	-1.0218	-7.33758	0.395446	-1.09532	-1.58449	-0.0353129	0.871736	7
ID_114	ID_114	0.567799187928455	3.15785	61	-14.4227	1.58625	-2.82193	3.25164	-0.0864123	1.12719	-2.99373	0.0427907	0.383936	-0.0207281	10
ID_115	ID_115	2.63989007050551	-2.73745	48	-12.8409	6.51604	-2.78447	1.79273	-2.49889	-0.830614	2.18632	-0.517443	3.37173	-1.24696	20
ID_116	ID_116	1.39837192996703	-3.56896	57	-13.2868	2.67996	-3.77538	3.34679	-4.35805	-1.5424	-1.37378	3.156	-0.385272	0.708023	13
ID_117	ID_117	1.41060269925516	3.88032	53	-15.2167	5.79907	-2.74758	1.23215	-7.22946	-0.775828	1.71955	-1.51247	5.54665	0.185837	20
ID_118	ID_118	0.481888067557365	2.64198	40	-11.4423	2.80794	1.45878	-3.2877	3.45803	-0.279711	-1.86758	0.50861	3.00071	0.206448	20
ID_119	ID_119	-0.320040593039553	-1.84209	48	-11.277	2.97953	-2.19461	0.242193	-0.569914	-0.795063	2.42146	-1.43133	-8.18953	3.71521	20
ID_120	ID_120	1.56434283548845	-2.29886	65	-9.93155	6.38213	-4.20813	-0.886697	-5.88718	-0.688867	-3.57271	-3.14019	-1.78979	3.63829	7
ID_121	ID_121	-0.798857255309404	-4.86075	65	-8.96689	1.79455	2.59003	-3.17224	-4.51072	-1.17195	2.9838	1.85125	-1.77215	0.315659	10
ID_122	ID_122	-0.881367419108144	2.25153	57	-10.587	4.48799	-0.372402	-1.14363	-2.45002	-0.0426992	-0.980206	-4.10478	-11.4041	1.07495	10
ID_123	ID_123	-0.348219947496163	-2.0113	41	-12.3521	0.279577	-1.70034	2.09424	1.03755	-0.554069	0.60245	-0.814017	-17.6211	2.56962	20
ID_124	ID_124	-0.330137842987274	0.55447	66	-12.6099	1.08533	-2.51346	4.4351	3.65385	0.673429	-0.378444	-0.722715	2.70172	-0.886043	7
ID_125	ID_125	-0.845752432890869	5.66902	65	-12.1361	2.55661	-2.55724	0.378516	-5.61536	0.039816	-2.91045	1.9655	-3.20105	0.00282661	10
ID_126	ID_126	-0.667128279003991	4.95815	61	-10.2456	3.35484	0.698606	-1.30865	-6.79755	-0.521745	2.78282	-0.639983	1.18193	1.28288	20
ID_127	ID_127	-0.883015087509655	1.19942	56	-13.0526	6.03127	-3.82734	2.95846	-2.01602	0.116078	-0.0960713	0.535012	-2.1873	-1.85073	10
ID_128	ID_128	-1.14298758773267	-2.58879	47	-11.202	3.62443	-1.71237	-2.33004	-3.86717	-2.72132	0.580155	-2.03413	-4.3958	0.458551	20
ID_129	ID_129	0.0128517959272527	-1.24456	46	-12.889	2.4885	-0.971411	4.26495	2.02313	-1.46148	0.303792	-1.04672	-6.18119	1.55304	20
ID_130	ID_130	-0.331426404173071	-2.6817	58	-10.7022	5.70622	-1.12586	1.356	2.75221	-4.63839	0.152734	-2.3665	3.23478	0.321948	20
ID_131	ID_131	-0.76205932767566	-1.62556	63	-9.80265	3.29783	-1.87476	2.60694	3.90871	-0.457182	1.94078	0.61633	1.98346	2.00614	7
ID_132	ID_132	-0.345917436524821	-2.63532	69	-12.1618	5.616	-2.58969	2.22539	-5.86148	2.19288	1.59205	0.820481	1.37616	1.67948	7
ID_133	ID_133	0.0994388828220382	0.767914	57	-13.7698	1.94312	-0.285608	3.38464	3.92518	-1.41716	-0.508943	0.0962393	3.11961	-1.7555	20
ID_134	ID_134	3.37039864308309	0.46137	57	-15.2739	3.8974	-3.82768	6.39848	7.57866	-0.818984	-0.657559	1.8329	4.09694	0.241639	15
ID_135	ID_135	-1.23584848892552	1.11957	68	-10.7854	2.78865	-1.83342	2.87329	1.58224	0.929615	-0.549005	0.451842	5.32852	-2.81444	7
ID_136	ID_136	-0.845752432890869	-3.58936	63	-15.3587	7.88515	-2.31471	0.689514	2.30072	-2.33465	4.10812	1.85585	-13.2048	3.71591	7
ID_137	ID_137	-0.47549176953595	-3.94532	67	-10.4065	1.10064	0.961205	2.77614	-8.10145	-3.2448	-0.769044	-4.7602	6.03165	4.86561	20
ID_138	ID_138	1.35037830678455	4.79058	63	-14.1303	2.97269	-5.1597	4.20947	5.14032	-0.0920878	-0.352176	-1.62995	-4.19011	2.29966	7
ID_139	ID_139	0.214944662558728	-3.26812	56	-13.4285	2.76225	-0.595346	0.312409	-1.88853	-0.431801	-0.674732	2.1283	4.27098	5.31024	13
ID_140	ID_140	0.546611862201333	-0.736446	60	-14.2041	4.07267	-3.12366	1.24987	-6.02836	2.42655	0.720424	0.194295	-4.06561	-2.84704	10
ID_141	ID_141	-0.954519671344457	-2.58145	52	-12.7817	4.84213	-4.46645	-1.82236	-4.33963	-0.107769	-2.21929	0.526762	-2.18546	-1.2974	20
ID_142	ID_142	-0.887155382467298	-4.10529	47	-13.5503	3.93897	0.335398	-1.11738	-4.82992	-0.534945	1.45493	-3.06212	-0.520814	2.71858	20
ID_143	ID_143	-0.879571883029574	-2.98674	61	-12.9591	0.393383	-4.11421	-0.297315	-5.35209	-3.71872	0.618307	-4.58689	6.0054	1.59026	13
ID_144	ID_144	-0.328595794355091	-2.47483	67	-10.0461	2.90552	-2.0114	-1.28629	-6.78505	-1.55589	2.11895	-0.715444	-0.500425	-1.04441	15
ID_145	ID_145	-0.0104690491402871	-1.64311	48	-12.5594	4.51801	-2.44378	1.34366	-1.61181	-0.929327	0.146111	-0.0829254	0.995897	-0.170677	20
ID_146	ID_146	-0.27903899858657	-1.74645	67	-14.8125	3.03708	0.292972	-2.26037	-8.89375	-0.0959629	1.17341	-0.675814	2.64243	1.01514	7
ID_147	ID_147	2.14227308929535	-3.83679	51	-13.2779	6.0768	-0.314824	0.748972	3.96564	-1.41499	0.891452	-1.4188	0.766895	-0.549232	10
ID_148	ID_148	-1.5974272072417	-0.963028	64	-9.97186	4.78212	-4.39025	1.78005	-5.4538	-0.891845	3.16361	0.489811	1.92024	1.99959	20
ID_149	ID_149	-0.399445535620061	-4.23392	62	-12.9432	2.50586	-0.947835	-0.948839	-1.32159	0.138463	1.53573	-0.55791	2.52037	0.817406	7
ID_150	ID_150	0.264142351111536	-1.03121	53	-15.4584	4.68762	-0.726102	0.11079	-2.63309	0.807713	1.30652	-2.73476	-5.88083	0.338944	10
ID_151	ID_151	2.14256882464946	-3.72585	49	-12.8019	6.2582	-2.69549	-0.176884	-4.35638	-2.08501	-1.10974	0.352644	-0.704922	-0.0338876	20
ID_152	ID_152	-0.475512893489816	-0.793486	64	-10.0694	4.28252	0.965478	-6.85204	-3.02368	0.225148	4.6574	1.60833	-1.80589	-2.16989	7
ID_153	ID_153	0.457616644565877	-3.93326	60	-12.4437	2.4556	-0.311798	5.53009	5.34802	-4.31789	2.26317	-0.075399	-18.9833	0.583216	20
ID_154	ID_154	0.740550882640716	1.15344	57	-14.6747	4.52785	-3.5321	0.936379	-4.64795	-1.58871	-0.695351	-0.473162	-6.95854	4.43803	20
ID_155	ID_155	0.263867739711284	-4.7297	63	-11.3796	4.14473	1.03997	3.22536	-1.12156	0.556709	-1.29829	2.6416	3.21585	-1.74424	20
ID_156	ID_156	-0.787323576498827	-2.43846	67	-11.8624	2.97455	-2.65423	0.598256	-7.52115	-2.82755	-2.85245	1.54814	0.553101	-1.98529	20
ID_157	ID_157	0.142679616384768	-3.40415	62	-10.2597	3.38853	2.33052	-0.40345	-1.54707	2.43925	-3.60516	5.48373	1.05292	-0.853568	13
ID_158	ID_158	1.65052856725979	6.81054	41	-10.098	3.48237	-1.74032	-0.753744	-4.35675	2.05337	2.87115	0.756036	-5.94232	-0.117825	7
ID_159	ID_159	0.417354388498187	-3.43794	62	-10.8421	5.19259	2.02091	0.26614	-0.813363	-0.10368	1.42931	-0.115729	-2.10606	-0.747228	10
ID_160	ID_160	0.0471993449125955	-2.81925	63	-11.406	4.61266	-0.98531	3.08645	-5.10667	-0.441121	1.40909	0.477025	-0.928637	-1.59547	13
ID_161	ID_161	-0.888591811330154	-1.72536	40	-12.8659	4.5515	-1.53644	3.40574	9.34603	0.476624	1.38256	-1.35435	1.08372	-0.431926	20
ID_162	ID_162	0.420945460655326	-2.14466	54	-12.3624	2.90284	-0.961163	5.50502	9.06568	-0.440425	2.09783	-0.466358	-1.69621	2.7745	10
ID_163	ID_163	-0.380243861556299	6.69866	47	-9.07045	0.956878	-2.48407	1.06359	-3.13247	2.1232	-0.00976751	0.820582	0.0305345	1.6303	20
ID_164	ID_164	1.60625275995765	1.26235	65	-13.1192	5.29393	-2.01118	5.40051	11.3518	-0.290386	-1.73904	1.14936	4.06569	-0.322301	20
ID_165	ID_165	-0.139768770751164	-3.23641	45	-11.5373	2.89875	-1.67753	3.98306	-1.84773	1.187	0.28664	2.36767	0.636024	-1.18327	13
ID_166	ID_166	2.78357520469881	-1.15062	64	-9.49188	3.90262	-0.846813	-0.22281	-0.80148	-1.74586	0.915607	-1.42562	0.0439148	-1.37673	13
ID_167	ID_167	-0.68436542535826	-4.68271	63	-10.9116	3.93383	1.51515	-2.11625	-3.39881	-1.76018	0.100391	-0.35274	-3.42495	1.78089	20
